68    J1550-5418   crhr07     2.06983302               4  crhr07     0.483130760           10  crhr07     830           50  crhr07     4.00
69    J1554-5512   kbm+03     3.418039313              3  kbm+03     0.2925653886           3  kbm+03     450           12  kbm+03     6.39
70    J1601-5244   mlc+01     2.559356631              7  mlc+01     0.390723195            1  mlc+01     273            3  mlc+01     4.09

71    B1612-29     mlt+78     2.47756787384            5  hlk+04     0.403621636589         7  hlk+04     44.79         14  hlk+04     1.72
72    J1617-4216   ebvb01     3.42846630955           13  ebvb01     0.291675609358        12  ebvb01     163.6          5  ebvb01     7.28
73    J1622-4950   lbb+10     4.327020261             15  scs+17     0.2311059204           8  scs+17     820           30  lbb+10     5.57
74    J1625-4048   mld+96     2.3552781933             2  dsb+98     0.42457829519          4  dsb+98     145            6  mld+96     5.61
75    J1628-4828   kbm+03     4.1375385239            16  kbm+03     0.24168959255         10  kbm+03     1209          15  kbm+03     6.73

76    J1629-3636   bbb+12     2.988192686              9  bbb+12     0.3346504409          11  bbb+12     101            1  bbb+12     4.23
77    J1635-4735   etm+09     2.594578                 6  etm+09     0.3854191              9  etm+09     *              0  *          *
78    J1653-4854   kbm+03     3.0595096022             5  kbm+03     0.32684976680          6  kbm+03     354            6  kbm+03     15.22
79    B1658-37     jlm+92     2.4546091591             2  jml+95     0.40739683395          4  jml+95     303.4          5  jml+95     12.94
80    J1702-4428   kbm+03     2.1235057036             6  kbm+03     0.47091938501         14  kbm+03     395            8  kbm+03     11.14

81    J1707-4417   kle+10     5.7637770030             4  kkl+11     0.173497343752        13  kkl+11     380           10  kkl+11     14.06
82    J1714-3810   hg10a      3.824936                17  hg10b      0.2614423             12  hg10b      *              0  *          13.20
83    J1715-4034   kbm+03     2.0721529918             3  kbm+03     0.48258984928          7  kbm+03     254            7  kbm+03     3.92
84    J1717+03     dsm+16     3.901                    0  dsm+16         0.256345           0  dsm+16     25.6           0  dsm+16     1.24
85    J1718-3718   hfs+04     3.3785742533             4  mh11       0.29598283922          3  mh11       371.1         17  mh11       3.92

86    J1720+00     dsm+16     3.357                    0  dsm+16         0.297885           0  dsm+16     46.2           0  dsm+16     2.56
87    J1725-3848   kbm+03     2.0623862583            13  kbm+03     0.4848752245           4  kbm+03     230           11  kbm+03     4.14
88    J1730-3353   hfs+04     3.2702418032             5  hfs+04     0.30578778579          4  hfs+04     256           10  hfs+04     3.46
